answerDate,surveyType,NPS_BSC,impactInteraction,reason,improvement,NPS_Coverage_Team,impactLastInteraction,reasonLastInteraction,improvementLastInteraction,Nps_rel,PDR,expectedBusiness,commRelation,commFactor,commOther
MES 3,BSC,10.0,Aumentó de manera significativa,Excelente atención y soporte la asesora tiene el suficiente conocimiento y explica muy bien,Cuando se realiza la llamada no tener tanto submenús para que le contesten la llamada y el tiempo de espera para que contesten,,,,,,,,,,
MES 3,BSC,10.0,Aumentó de manera significativa,Buena atencion.,,,,,,,,,,,
MES 3,BSC,7.0,No hubo cambios,,,,,,,,,,,,
MES 3,BSC,10.0,Aumentó de manera significativa,La atención  es la esperada  y las Respuestas  satisfactorias,,,,,,,,,,,
MES 3,Relacional,,,,,,,,,10.0,"Atencion, solución rapida de tramites",Aumente,Facil Acceso a credito,,
MES 3,BSC,9.0,No hubo cambios,siempre he recibido buena atención,todo ha sido  excelente en el servicio,,,,,,,,,,
MES 3,Relacional,,,,,,,,,10.0,POR EL EXCELENTE SERVICO Y POR LA CERCANIA AL BANCO,Aumente,Que la linea de Servicio al cliente conteste más rápido,,
MES 3,Relacional,,,,,,,,,10.0,"Excelente servicio al momento de las transacciones no hay que inscribir cuentas posterior a el envío del dinero , no cobran cuota de transferencia a otros bancos, sería bueno que abran la posibilidad de los créditos para pequeñas y medianas empresas.",Aumente,"Revisar si hay viabilidad de crédito para empresa , hasta donde tengo entendido hay que tener unos movimientos demasiados altos para las Pymes para realizar dicho proceso , sería bueno que tuvieran en cuenta  este aspecto por más facilidades de expansión para las medianas y pequeñas empresas","La relación con mi gerente de cuenta a sido excelente desde siempre, siempre atento a cualquier solicitud dispuesto ayudarme",
MES 3,Relacional,,,,,,,,,10.0,Atención al cliente,Aumente,No tengo sugerencias,,
MES 3,BSC,5.0,Aumentó poco,"porque no solucionaron el inconveniente que tenia en el un pago de una obligacion bancaria que se tiene con el banco, la persona del call center no fue muy diligente y me tuvo en la linea casi 1hora sin solucionar",mayor capacitacion al personal y evaluar casos reales para que asi puedan entender y ver como se podrian solucionar los temas o dirigir la llamada para quienes manejan la pagina del banco,,,,,,,,,,
MES 3,BSC,2.0,No hubo cambios,"Desde el primer momento de la utilización de la banca virtual se han presentado dificultades diferentes, cada mes es algo diferente y aunque la atencion al cliente es muy buena por parte de los asesores es demasiado tiempo perdido",,,,,,,,,,,
MES 3,BSC,9.0,No hubo cambios,,Ojalá migren pronto a la empresa a Scotiaconnect es más fácil y rápida de manejar que la actual ya que nos ha tocado en muchas ocasiones registrar el equipo que se usa para las transacciones,,,,,,,,,,
MES 3,Relacional,,,,,,,,,10.0,Porque cuentan con un sistema seguro y la atención al cliente es excelente cuando se requiere asesoría u orientación en el manejo de los productos.,Aumente,"Considerar unos valores más competitivos en los servicios que presta el banco, pues comparados con otras entidades son un poco altos.",La seguridad que ofrece la entidad en cuanto al manejo de los productos.,Ningún comentario.
MES 3,BSC,3.0,No hubo cambios,pues realmente no porque quitaron el banco de colpatria mas cercano de paloquemao y realmente se convirtió en una pesadilla porque quien va al centro a hacer retiros con esta inseguridad fue terrible para nosotros de echo vamos a cancelar las dos cuentas corrientes,poner un banco mas cercano a nuestras nesecidades,,,,,,,,,,
MES 3,Relacional,,,,,,,,,10.0,Excelente servicio,Aumente,Aumentar el cupo se moneda extranjera,Han escuchado nuestras necesidades como cliente.,Favor validar el aumento se cupo para el desarrollo se nuestra actividad es vital y asi convertirse en nuestro banco principal.
MES 3,BSC,10.0,Aumentó poco,,,,,,,,,,,,
MES 3,BSC,8.0,Aumentó poco,Por la ayuda,Mejorar los sistemas son muy poco eficientes sobre todo el portal empresarial,,,,,,,,,,
MES 3,Coverage Team,,,,,10.0,Aumentó de manera significativa,b,,,,,,,
MES 3,BSC,0.0,Disminuyó de manera significativa,TODO ES COMPLICADO CON USTEDES,,,,,,,,,,,
MES 3,BSC,10.0,Disminuyó poco,"Buenas tardes. La persona que me atendió fue muy amable, pero ella tuvo problema para comunicarse internamente con el área de seguridad, fue demasiado tiempo de espera, al final tuvo que hacer la solicitud de aprobar un pago con código CUS por valor de $350.000 a través de correo electrónico, la respuesta fue que en 30 minutos podía intertar nuevamente el pago, lo hice pero no pasó, nuevamente salió código CUS.  Gracias.","AUMENTAR LOS TOPES PARA PAGOS PSE PARA EVITAR RECHAZO, YA QUE SE PIERDE DEMASIADO TIEMPO LLAMANDO PARA HABILITAR LOS CODIGOS CUS.  GRACIAS",,,,,,,,,,
MES 3,BSC,10.0,No hubo cambios,,,,,,,,,,,,
MES 3,BSC,9.0,No hubo cambios,"Me parece un buen servicio el que prestan los banker. Sin embargo, la plataforma empresarial no es tan amigable para poder solucionar cuaquier problema, normalmente hay que llamar al servicio al cliente y esto genera demoras en los procesos, entre 30 a 60 min de espera.",Agilidad en el contacto inicial. Esta vez me tomo 35 min en solucionarlo.,,,,,,,,,,
MES 3,Relacional,,,,,,,,,8.0,,Aumente,,,
MES 3,Relacional,,,,,,,,,8.0,"buen servicio, falta un poco de capacitación en manejo de plataforma de pago nueva.",Aumente,Servicio personalizado para atención en uso de plataforma de pagos.  autorización de pagos en día sábado.,"varios meses estuvimos sin asesor, buscamos asesoría sobre servicio de nueva plataforma y fue dispendioso a través de la línea de atención.","En general buen servicio, en la atención del call, a veces son muy estrictos, entendible por seguridad, pero no dan ninguna alternativa, en especial cuando el usuario se encuentra fuera del país."
MES 3,Relacional,,,,,,,,,5.0,"Les falta agilizar algunos procesos. 
Los asesores viven muy ocupados",Aumente,Un servicio más ágil y eficiente,,
MES 3,Relacional,,,,,,,,,10.0,Exelente servicio y seguir trabajando,Aumente,Un préstamo,Por el t,Exelente compañía
MES 3,Relacional,,,,,,,,,1.0,"Estamos solicitando una tarjeta de crédito corporativa desde noviembre de 2022, pero aún es imposible darla, siempre disculpe por cualquier motivo, muy mal servicio。
asi fue ultimo mensaje me envio de cuanta ejecutivo:
la tarjeta no llega esta semana según correo enviado por él área el día de ayer, de verdad que me disculpo por la demora en los temas operativos pero es algo que aunque quisiera no lo puedo controlar .s[Desde hace  3 meses s Evangelista presentado varios caos no sólo Asus sino varias, esto es porque se está migrando a nuevos programas dentro de eso la banca empresarial que hace que los procesos se han más lentos. Por ejemplo ayer me quedé hasta las 9pm en la oficina buscándote una solución! ,",Disminuya,"ser apoyo más, No pongas excusas","mal servicio, no soluciona nada",sin palabra
MES 3,Relacional,,,,,,,,,8.0,,Aumente,,,
MES 3,Relacional,,,,,,,,,9.0,Buena asesoría y respuesta a inquietudes. Valiosas invitaciones a foros y conferencias.,Se mantenga,Facilitar la utilización de la plataforma virtual,,
MES 3,BSC,8.0,No hubo cambios,"Aunque me he acostumbrado, no es tan fácil utilizar la banca online. Además, las comisiones bancarias son demasiado elevadas.",Disminuir los gastos bancarios.,,,,,,,,,,
MES 3,Relacional,,,,,,,,,1.0,Muy demorados en resolver y dar respuesta a solicitudes vía web,Aumente,,,
MES 3,Relacional,,,,,,,,,7.0,Porque la asesora empresarial asignada no es diligente y es difícil su contáctabilidad.,Aumente,Mejor asesoría personal.,,
MES 3,Relacional,,,,,,,,,10.0,Disposición y oportunidad en la respuesta a nuestros requerimientos,Aumente,Leasing,La relación con el banco pasa por su mejor momento en mucho tiempo,
MES 3,Relacional,,,,,,,,,8.0,"Han mejorada en varios procesos en especial la Banca Virtual Empresarial, sin embargo la comunicacion con el area de servicio al cliente por lo general es deficiente",Aumente,Acceso a creditos.,"La oportuna comunicacion con nuestro Ejecutivo de Cuenta el señor: Nelson Enrique Torres Pulido, gracias a él, hemos podido avanzar en diferentes asuntos. Su servicio ha sido siempre el más diligente.",
MES 3,Relacional,,,,,,,,,0.0,LOS PROCESOS SON MUY DESGASTANTES,Aumente,QUE SEA MAS FACIL LOS PROCESOS,,
MES 3,Relacional,,,,,,,,,6.0,"El banco es muy ágil para la compra de divisas, pero la información como el SWIFT, NOTA DEBITO y RADICADO DEL FORMULARIO 1 no siempre son enviados y en muchos casos en formatos diferentes como correo seguro o simplemente en un anexo de un e-mail. Igualmente en el tema de legalizaciones es muy difícil el efectuarlas ya que la información cuando se envían no es bien revisada y se convierte en un atraso en las legalizaciones. El correo de CASO MONEDA EXTRANJERA no funciona bien y a veces no responden los correos enviados. Igualmente el número de oficinas se ha reducido mucho.",Aumente,,,
MES 3,Relacional,,,,,,,,,10.0,Buena atencion,Se mantenga,Poner más tecnología,Su buen funcionamiento,No
MES 3,Relacional,,,,,,,,,1.0,"Lentitud en su personal para una reclamación y atención. Hay q esperar que al personal le quede tiempo para una visita, no hay una oficina en medellin que puedan atender al cliente.",Aumente,Ya nada,,
MES 3,Relacional,,,,,,,,,10.0,Oportunos en atender nuestras solicitudes,Aumente,Beneficios en productos que nos disminuyan gastos,,
MES 3,BSC,7.0,No hubo cambios,"Se requiere respuesta rapida.
Gracias",xx,,,,,,,,,,
MES 3,Relacional,,,,,,,,,10.0,excelente servicio,Aumente,TODO ESTA BIEN,,
MES 3,Relacional,,,,,,,,,10.0,Es una entidad muy rápida en sus procesos con un servicio eficiente además de su amable servicio.,Aumente,Mejorar las tasas de interes,"Siento en mi experiencia con el banco, que las personas que trabajan en esta entidad tienen la disposición y el conocimiento para dar solución a las necesidades de la empresa.  Me encanta el servicio y siempre invitándonos a tener más negocios con la entidad.","Agradecerles el servicio y la
Confianza que han tenido en nuestra empresa e invitarlos a comprar nuestra marca arroz casanare.  Felicitarlos por el uso de tecnologías que agilizan procesos ya que estamos fuera de la ciudad de Bogotá y acá no hay oficina física. 
Muy amables y saludos a todo el equipo"
MES 3,Relacional,,,,,,,,,10.0,"Por que su gestión es muy buena y rápida, no colocan tantos contratiempos para agilizar  de un crédito hipotecario o rotativo.
La atención al cliente es buena y eficiente por eso lo recomendaría.",Aumente,"ofrecer unas tasas de interés mas bajas, con eso ganarian y aseguraban mas clientes.",el esfuerzo de hacerme sentir un cliente valorado.,"Si señores que bajen las tasas de interéses, y mas para un cliente que lleva mas de 12 años con ustedes, debería haber un trato especial mas acorde por llevar un gran tiempo con esta entidad bancaria.
Mil gracias ojala lo tengan presente, gracias buen dia."
MES 3,Relacional,,,,,,,,,9.0,El ejecutivo de cuenta es muy atento a las solicitudes,Aumente,,La atencion inmediata de las solicitudes,
MES 3,Relacional,,,,,,,,,3.0,"Ponen mucho  problema para cualquier trámite y cambian cada rato de plataforma que adecuarla tarda más de una hora cada vez por no decir más cosas
gracias",Aumente,,,
MES 3,BSC,10.0,Aumentó de manera significativa,Excelente atención y servicio al cliente,,,,,,,,,,,
MES 3,BSC,10.0,Disminuyó poco,"El uso de la plataforma o programa para la administración de los recursos financieros no es que sea muy práctico que digamos. Solo permite trabajar desde los computadores existentes en la Institución Educativa Mundo Nuevo.

Hay sistemas de entidades financieras mucho más prácticos y funcionales, rápidos y también seguros. Estos sistemas permiten trabajar desde la casa, no necesariamente debe hacerse desde los equipos internos del colegio...(como si lo es el de Colpatria). 

Por otra parte, el sistema que maneja Colpatria cada rato se bloquea o hay momentos en los que falla la plataforma muy frecuentemente...

Salí a vacaciones el 7 de diciembre, pero por todo lo que les estoy mencionando, no ha sido posible que yo comience a disfrutarlas porque lunes 11 y martes 12 tuve que ir al colegio a hacer pago de impuestos y obligaciones a la Dian, sin embargo por fallas en la plataforma no fue posible finiquitar el asunto.
Nuevamente mañana jueves 14 volveremos a insistir, esperando que esta vez ya sea la vencida, se pueda pagar obligación y finalmente me pueda desprender laboralmente del tema y dedicarme a mis vacaciones de rector...","En el caso particular mío, como rector de la institución Educativa Mundo Nuevo, pienso que se le podrían hacer mejoras y adecuaciones al sistema con el propósito de lograr lo siguiente:

1. Que los procesos de trámites y pagos, inclusive uno los pueda hacer en horas hábiles desde el computador personal, no siendo necesario hacerlo desde el pc de la institución. Eventualmente, en vacaciones o cuando uno esté enfermo, etc 

2. Que los procesos fluyan mucho más rápido y la plataforma no se bloqueé con tanta frecuencia.

3. Hay entidades bancarias que disponen de procedimientos más simples y prácticos, más no por esto, inseguros, al contrario se garantiza la legitimidad de los trámites y la seguridad de los pagos que debemos hacer. No solamente piensan en la seguridad y tranquilidad del banco, sino también de los usuarios y clientes...",,,,,,,,,,
MES 3,Coverage Team,,,,,1.0,Disminuyó de manera significativa,Inoperante; las soluciones son tardías o nulas,Ser ágiles en la solución de procesos,,,,,,
MES 3,BSC,10.0,Aumentó de manera significativa,Buena atención y  respuesta,"Mejorar la banca empresarial, falla mucho y adicional poder hacer la monetización por el portal",,,,,,,,,,
MES 3,BSC,10.0,Aumentó de manera significativa,"Porque tuve un oportuna atención, y se resolvió la dificultad",Me parece que ha Estado bien.,,,,,,,,,,
MES 3,Relacional,,,,,,,,,10.0,"Acceso a la información con facilidad, agilidad en los tramites de la ejecutiva sobre consultas y resolver interrogantes",Se mantenga,,"Disposición, agilidad y excelente persona",
MES 3,Coverage Team,,,,,8.0,No hubo cambios,"Nos mantenemos igual en comunicación y servicio.  Con posibilidades de mejora, la banca virtual tiene muchas demoras en aprobaciones de pagos los OTP no llegan a tiempo.

Constantemente tienes cambios de componentes que no fueron noticiados a los usuarios y bloquean las consultas de un momento a otro ejemplo el de esta semana de IBM.","Creo que se necesita más desarrollo en banca electronica ejemplo   no contamos consultas de un lote de pagos, no es posible saber en qué estado esta y cuantas operaciones pudieron salir erróneas y sus detalles.",,,,,,
MES 3,BSC,8.0,Aumentó poco,,,,,,,,,,,,
MES 3,BSC,9.0,No hubo cambios,,,,,,,,,,,,
MES 3,BSC,9.0,Aumentó poco,ha mejorado los tiempos de respuesta.,Mejorar la plataforma virtual de empresas.,,,,,,,,,,
MES 3,BSC,1.0,Disminuyó de manera significativa,"Solicitaron la instalación de un programa llamado Trusteer Seguridad Terminal, y este me daño mi computador.  Colpatria no dio respuesta y este daño me ocasiono un costo de reparación de mi equipo y dos días sin poder trabajar.

En la línea de atención no me ayudaron a solucionar mi problema.",Por lo menos ayudar con los costos de reparaciòn de mi computador.,,,,,,,,,,
MES 3,BSC,9.0,No hubo cambios,,,,,,,,,,,,
MES 3,BSC,10.0,No hubo cambios,El manejo de la cuenta empresarial ha sido muy difici,Facilitar el manejo de la cuenta empresarial,,,,,,,,,,
MES 3,BSC,7.0,No hubo cambios,"tiene falla aun en la banca virtual. la banca deberia ser mas dinamica,",mejorar la banca. deber ser mas facil,,,,,,,,,,
MES 3,BSC,0.0,Disminuyó de manera significativa,la niña que me estaba atendiendo me dejo en la linea esperando hasta que se corto la llamada la verdad fue bastante molesto ya que estuve en la llamada por hora y media para que al final me dejara en la llamada hasta que se cortara y no atendiera mi molestia por esta razón he decidido cerrar mi cuenta empresarial y abrila en otro banco donde si les importa el cliente......,que los asesores de las llamadas conozcan el servicio y no sean groseros de dejarlo a uno en linea esperando por horas,,,,,,,,,,
MES 3,BSC,0.0,Disminuyó de manera significativa,"No dieron solución, ni siquiera saben quiénes son los responsables en cada proceso ni el gerente de nuestra cuenta.","Dejar de cambiarnos el lugar de la cuenta, este es el momento que no sabemos quién es el gerente ni el lugar de nuestra cuenta. No podemos hacer cambios y nos tienen la cuenta bloqueada",,,,,,,,,,
